EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE,Unnamed: 39,symbol,YahooSymbol,sector_yahoo,industry_yahoo,market_cap,sector,cap_category
NSE,E,100,INE885A01032,EQUITY,,ARE&M,AMARA RAJA ENERGY MOB LTD,Amara Raja Energy & Mobility,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.372681,,ARE&M,AREM.NS,,,,ENERGY,UNKNOWN
NSE,E,10074,INE830C01026,EQUITY,,EMAMIPAP,EMAMI PAPER MILLS LIMITED,Emami Paper Mills,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,EMAMIPAP,EMAMIPAP.NS,Basic Materials,Paper & Paper Products,5724933120.0,Basic Materials,SMALL_CAP
NSE,E,1008,INE188A01015,EQUITY,,FACT,FACT LTD,Fertilisers & Chemical Travancore,ES,EQ,1.0,,,,5.0,,N,Y,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69179,,FACT,FACT.NS,Basic Materials,Agricultural Inputs,590647328768.0,Basic Materials,LARGE_CAP
NSE,E,10099,INE102D01028,EQUITY,,GODREJCP,GODREJ CONSUMER PRODUCTS,Godrej Consumer Products,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,GODREJCP,GODREJCP.NS,Consumer Defensive,Household & Personal Products,1172782579712.0,Consumer Defensive,LARGE_CAP
NSE,E,1011,INE513A01022,EQUITY,,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,Schaeffler India,ES,EQ,1.0,,,,10.0,,N,Y,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374958,,SCHAEFFLER,SCHAEFFLER.NS,Consumer Cyclical,Auto Parts,646635257856.0,Consumer Cyclical,LARGE_CAP
NSE,E,10159,INE730A01022,EQUITY,,ORICONENT,ORICON ENTERPRISES LTD,Oricon Enterprises,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,ORICONENT,ORICONENT.NS,Consumer Cyclical,Packaging & Containers,9154362368.0,Consumer Cyclical,SMALL_CAP
NSE,E,10176,INF200KA1FS1,EQUITY,,SETFNIF50,SBI-ETF NIFTY 50,SBI Nifty 50 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,SETFNIF50,SETFNIF50.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10181,INE875R01011,EQUITY,,BALKRISHNA,BALKRISHNA PAPER MILLS L,Balkrishna Paper Mills,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,BALKRISHNA,BALKRISHNA.NS,Consumer Cyclical,Packaging & Containers,716562368.0,Consumer Cyclical,SMALL_CAP
NSE,E,10188,INE979R01011,EQUITY,,SHYAMCENT,SHYAM CENTURY FERROUS LTD,Shyam Century Ferrous,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,SHYAMCENT,SHYAMCENT.NS,Basic Materials,Steel,1281625984.0,Basic Materials,SMALL_CAP
NSE,E,10217,INE931S01010,EQUITY,,ADANIENSOL,ADANI ENERGY SOLUTION LTD,Adani Energy Solutions,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435246,,ADANIENSOL,ADANIENSOL.NS,Utilities,Utilities - Independent Power Producers,1231915450368.0,Utilities,LARGE_CAP
NSE,E,10227,INE00VM01036,EQUITY,,MANORAMA,MANORAMA INDUSTRIES LTD,Manorama Industries,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669514,,MANORAMA,MANORAMA.NS,Consumer Defensive,Packaged Foods,79412338688.0,Consumer Defensive,MID_CAP
NSE,E,1023,INE171A01029,EQUITY,,FEDERALBNK,FEDERAL BANK LTD,Federal Bank,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,FEDERALBNK,FEDERALBNK.NS,Financial Services,Banks - Regional,580805066752.0,Financial Services,LARGE_CAP
NSE,E,10238,INE552D01024,EQUITY,,CONFIPET,CONFIDENCE PETRO IND LTD.,Confidence Petroleum,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93772,,CONFIPET,CONFIPET.NS,Energy,Oil & Gas Refining & Marketing,13763269632.0,Energy,SMALL_CAP
NSE,E,10243,INE398R01022,EQUITY,,SYNGENE,SYNGENE INTERNATIONAL LTD,Syngene International,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347826,,SYNGENE,SYNGENE.NS,Healthcare,Diagnostics & Research,265916514304.0,Healthcare,LARGE_CAP
NSE,E,10277,INE887E01022,EQUITY,,NGLFINE,NGL FINE CHEM LIMITED,NGL Fine Chem,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,NGLFINE,NGLFINE.NS,Healthcare,Drug Manufacturers - General,8756791296.0,Healthcare,SMALL_CAP
NSE,E,10285,INE193B01039,EQUITY,,AYMSYNTEX,AYM SYNTEX LIMITED,AYM Syntex,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AYMSYNTEX,AYMSYNTEX.NS,Consumer Cyclical,Textile Manufacturing,10655900672.0,Consumer Cyclical,SMALL_CAP
NSE,E,10297,INE050001010,EQUITY,,PPL,PRAKASH PIPES LIMITED,Prakash Pipes,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,,PPL,PPL.NS,Industrials,Building Products & Equipment,6662332928.0,Industrials,SMALL_CAP
NSE,E,1030,INE721Z01010,EQUITY,,AARON,AARON INDUSTRIES LIMITED,Aaron Industries,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,AARON,AARON.NS,Industrials,Specialty Industrial Machinery,4167706112.0,Industrials,SMALL_CAP
NSE,E,10300,INE230R01035,EQUITY,,RAMASTEEL,RAMA STEEL TUBES LIMITED,Rama Steel Tubes,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807412,,RAMASTEEL,RAMASTEEL.NS,Basic Materials,Steel,17506433024.0,Basic Materials,SMALL_CAP
NSE,E,10310,INE898S01029,EQUITY,,AURUM,AURUM PROPTECH LIMITED,Aurum PropTech,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AURUM,AURUM.NS,Real Estate,Real Estate Services,11828456448.0,Real Estate,SMALL_CAP
NSE,E,10343,INE583V01021,EQUITY,,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,Radhika Jeweltech,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.649007,,RADHIKAJWE,RADHIKAJWE.NS,Consumer Cyclical,Luxury Goods,10177592320.0,Consumer Cyclical,SMALL_CAP
NSE,E,10346,INE03JI01017,EQUITY,,DGCONTENT,DIGICONTENT LIMITED,Digicontent,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,DGCONTENT,DGCONTENT.NS,Communication Services,Internet Content & Information,2138639872.0,Communication Services,SMALL_CAP
NSE,E,10350,INE718F01018,EQUITY,,CSLFINANCE,CSL FINANCE LIMITED,CSL Finance,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,CSLFINANCE,CSLFINANCE.NS,Financial Services,Credit Services,6851936768.0,Financial Services,SMALL_CAP
NSE,E,1038,INE235A01022,EQUITY,,FINCABLES,FINOLEX CABLES LTD,Finolex Cables,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151592,,FINCABLES,FINCABLES.NS,Industrials,Electrical Equipment & Parts,121000222720.0,Industrials,MID_CAP
NSE,E,10397,INE175A01038,EQUITY,,JISLJALEQS,JAIN IRRIGATION SYSTEMS,Jain Irrigation Systems,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.683123,,JISLJALEQS,JISLJALEQS.NS,Industrials,Conglomerates,34891665408.0,Industrials,SMALL_CAP
NSE,E,104,INE932X01026,EQUITY,,SHAREINDIA,SHARE IND. SECURITIES LTD,Share India Securities,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816,,SHAREINDIA,SHAREINDIA.NS,Financial Services,Capital Markets,36860911616.0,Financial Services,SMALL_CAP
NSE,E,10406,INE395H01011,EQUITY,,STEELCITY,STEEL CITY SECURITIES LTD,Steel City Securities,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,STEELCITY,STEELCITY.NS,Financial Services,Capital Markets,1452547200.0,Financial Services,SMALL_CAP
NSE,E,10407,INE013801027,EQUITY,,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,Kshitij Polyline,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,KSHITIJPOL,KSHITIJPOL.NS,Industrials,Business Equipment & Supplies,254541360.0,Industrials,SMALL_CAP
NSE,E,1041,INE183A01024,EQUITY,,FINPIPE,FINOLEX INDUSTRIES LTD,Finolex Industries,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193868,,FINPIPE,FINPIPE.NS,Industrials,Building Products & Equipment,115253714944.0,Industrials,MID_CAP
NSE,E,10415,INE296G01013,EQUITY,,MUTHOOTCAP,MUTHOOT CAP SERV LTD,Muthoot Capital Services,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,MUTHOOTCAP,MUTHOOTCAP.NS,Financial Services,Credit Services,4606060032.0,Financial Services,SMALL_CAP
NSE,E,10417,INE600Y01019,EQUITY,,DYCL,DYNAMIC CABLES LIMITED,Dynamic Cables,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.439024,,DYCL,DYCL.NS,Industrials,Electrical Equipment & Parts,17968781312.0,Industrials,SMALL_CAP
NSE,E,1044,INF846K01X63,EQUITY,,AXISBNKETF,AXISAMC - AXISBNKETF,Axis Nifty Bank ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,AXISBNKETF,AXISBNKETF.NS,,,,BANKING,UNKNOWN
NSE,E,10440,INE326A01037,EQUITY,,LUPIN,LUPIN LIMITED,Lupin,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,LUPIN,LUPIN.NS,Healthcare,Drug Manufacturers - Specialty & Generic,938509205504.0,Healthcare,LARGE_CAP
NSE,E,10447,INE854D01024,EQUITY,,UNITDSPR,UNITED SPIRITS LIMITED,United Spirits,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,UNITDSPR,UNITDSPR.NS,Consumer Defensive,Beverages - Wineries & Distilleries,1040111697920.0,Consumer Defensive,LARGE_CAP
NSE,E,10453,INE836B01017,EQUITY,,SATIN,SATIN CREDIT NET LTD,Satin Creditcare,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.282994,,SATIN,SATIN.NS,Financial Services,Credit Services,16773172224.0,Financial Services,SMALL_CAP
NSE,E,10457,INE034S01021,EQUITY,,ARVSMART,ARVIND SMARTSPACES LTD,Arvind SmartSpaces,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.977963,,ARVSMART,ARVSMART.NS,Real Estate,Real Estate - Development,27874191360.0,Real Estate,SMALL_CAP
NSE,E,10473,INE211R01019,EQUITY,,POWERMECH,POWER MECH PROJECTS LTD.,Power Mech Projects,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942042,,POWERMECH,POWERMECH.NS,Industrials,Engineering & Construction,76416581632.0,Industrials,MID_CAP
NSE,E,10485,INE207E01023,EQUITY,,RAMRAT,RAM RATNA WIRES LIMITED,Ram Ratna Wires,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,RAMRAT,RAMRAT.NS,Industrials,Electrical Equipment & Parts,29437663232.0,Industrials,SMALL_CAP
NSE,E,10508,INF247L01BB1,EQUITY,,MOHEALTH,MOTILALAMC - MOHEALTH,Motilal Oswal Sensex Healthcare ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,MOHEALTH,MOHEALTH.NS,,,,PHARMA,UNKNOWN
NSE,E,10511,INF789F1AZC0,EQUITY,,UTINIFTETF,UTIAMC - UTINIFTETF,UTI Nifty 50 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,UTINIFTETF,UTINIFTETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10512,INF174KA1JE5,EQUITY,,CONS,KOTAKMAMC - KOTAKCONS,Kotak Nifty Consumption ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,CONS,CONS.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10515,INF789FB1X58,EQUITY,,UTISENSETF,UTIAMC - UTISENSETF,UTI Sensex ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,UTISENSETF,UTISENSETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,1053,INE516A01017,EQUITY,,UFLEX,UFLEX LIMITED,UFLEX,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,UFLEX,UFLEX.NS,Consumer Cyclical,Packaging & Containers,38513610752.0,Consumer Cyclical,SMALL_CAP
NSE,E,10530,INE597I01028,EQUITY,,SHARDAMOTR,SHARDA MOTOR INDS LTD,Sharda Motor,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.746498,,SHARDAMOTR,SHARDAMOTR.NS,Consumer Cyclical,Auto Parts,60294320128.0,Consumer Cyclical,MID_CAP
NSE,E,10557,INE278M01019,EQUITY,,NAVKARCORP,NAVKAR CORPORATION LTD.,Navkar Corporation,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536783,,NAVKARCORP,NAVKARCORP.NS,Industrials,Integrated Freight & Logistics,16720649216.0,Industrials,SMALL_CAP
NSE,E,10568,INE809A01032,EQUITY,,RAMAPHO,RAMA PHOSPHATES LIMITED,Rama Phosphates,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,RAMAPHO,RAMAPHO.NS,Basic Materials,Agricultural Inputs,6761254912.0,Basic Materials,SMALL_CAP
NSE,E,10576,INF204KB14I2,EQUITY,,NIFTYBEES,NIP IND ETF NIFTY BEES,Nippon Nifty 50 ETF (NIFTYBEES),ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,NIFTYBEES,NIFTYBEES.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10577,INE001B01026,EQUITY,,KRBL,KRBL LIMITED,KRBL,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.994909,,KRBL,KRBL.NS,Consumer Defensive,Packaged Foods,97999200256.0,Consumer Defensive,MID_CAP
NSE,E,10578,INE943D01017,EQUITY,,MPSLTD,MPS LIMITED,MPS,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.686006,,MPSLTD,MPSLTD.NS,Communication Services,Publishing,39093366784.0,Communication Services,SMALL_CAP
NSE,E,10579,INE750C01026,EQUITY,,MARKSANS,MARKSANS PHARMA LIMITED,Marksans Pharma,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.751789,,MARKSANS,MARKSANS.NS,Healthcare,Drug Manufacturers - General,87283867648.0,Healthcare,MID_CAP
NSE,E,10580,INE688A01022,EQUITY,,TCI,TRANSPORT CORPN OF INDIA,Transport Corporation of India,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416467,,TCI,TCI.NS,Industrials,Integrated Freight & Logistics,87039197184.0,Industrials,MID_CAP
NSE,E,10585,INF109KC17C7,EQUITY,,MOM30IETF,ICICIPRAMC - ICICIMOM30,ICICI Pru Nifty 200 Momentum 30 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,MOM30IETF,MOM30IETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10588,INE712K01011,EQUITY,,SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,Shree Pushkar Chemicals,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410219,,SHREEPUSHK,SHREEPUSHK.NS,Basic Materials,Specialty Chemicals,13258454016.0,Basic Materials,SMALL_CAP
NSE,E,10590,INE970D01010,EQUITY,,LOYALTEX,LOYAL TEXTILE MILLS LTD,Loyal Textile Mills,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,LOYALTEX,LOYALTEX.NS,Consumer Cyclical,Textile Manufacturing,1155947008.0,Consumer Cyclical,SMALL_CAP
NSE,E,10599,INE844O01030,EQUITY,,GUJGASLTD,GUJARAT GAS LIMITED,Gujarat Gas,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556188,,GUJGASLTD,GUJGASLTD.NS,Utilities,Utilities - Regulated Gas,283359379456.0,Utilities,LARGE_CAP
NSE,E,10604,INE397D01024,EQUITY,,BHARTIARTL,BHARTI AIRTEL LIMITED,Bharti Airtel,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,BHARTIARTL,BHARTIARTL.NS,Communication Services,Telecom Services,12517513363456.0,Communication Services,LARGE_CAP
NSE,E,10619,INF179KC1HS2,EQUITY,,HDFCNEXT50,HDFCAMC - HDFCNEXT50,HDFC Nifty Next 50 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,HDFCNEXT50,HDFCNEXT50.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10633,INF179KC1HR4,EQUITY,,HDFCNIF100,HDFCAMC - HDFCNIF100,HDFC Nifty 100 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,HDFCNIF100,HDFCNIF100.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10634,INE900C01027,EQUITY,,ASAL,AUTOMOTIVE STAMPINGS & AS,Automotive Stampings & Assemblies,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.590003,,ASAL,ASAL.NS,Consumer Cyclical,Auto Parts,8408923648.0,Consumer Cyclical,SMALL_CAP
NSE,E,10637,INE260D01016,EQUITY,,OLECTRA,OLECTRA GREENTECH LIMITED,Olectra Greentech,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.848191,,OLECTRA,OLECTRA.NS,Industrials,Farm & Heavy Construction Machinery,116934033408.0,Industrials,MID_CAP
NSE,E,10661,INE838E01017,EQUITY,,PONNIERODE,PONNIE SUGARS (ERODE) LTD,Ponni Sugars Erode,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,PONNIERODE,PONNIERODE.NS,Consumer Defensive,Confectioners,2490961920.0,Consumer Defensive,SMALL_CAP
NSE,E,10666,INE160A01022,EQUITY,,PNB,PUNJAB NATIONAL BANK,Punjab National Bank,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347826,,PNB,PNB.NS,Financial Services,Banks - Regional,1405586898944.0,Financial Services,LARGE_CAP
NSE,E,10676,INF174KA1JF2,EQUITY,,MNC,KOTAKMAMC - KOTAKMNC,Kotak Nifty MNC ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,MNC,MNC.NS,,,,UNKNOWN,UNKNOWN
NSE,E,10690,INF209KB15K4,EQUITY,,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,Aditya Birla Nifty 200 Quality 30 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,NIFTYQLITY,NIFTYQLITY.NS,,,,IT,UNKNOWN
NSE,E,10693,INF209KB14K7,EQUITY,,MOMENTUM,BIRLASLAMC - MOMENTUM,Aditya Birla Nifty 200 Momentum 30 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,MOMENTUM,MOMENTUM.NS,,,,IT,UNKNOWN
NSE,E,10700,INE130B01031,EQUITY,,SURANAT&P,SURANA TELECOM AND POW LT,Surana Telecom & Power,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,SURANAT&P,SURANATP.NS,,,,ENERGY,UNKNOWN
NSE,E,10723,INF109KC16E5,EQUITY,,INFRAIETF,ICICIPRAMC - ICICIINFRA,ICICI Pru Nifty Infrastructure ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,INFRAIETF,INFRAIETF.NS,,,,REALTY,UNKNOWN
NSE,E,10726,INE933S01016,EQUITY,,INDIAMART,INDIAMART INTERMESH LTD,IndiaMART InterMesh,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411805,,INDIAMART,INDIAMART.NS,Communication Services,Internet Content & Information,149267611648.0,Communication Services,MID_CAP
NSE,E,1073,INE519A01011,EQUITY,,FOSECOIND,FOSECO INDIA LTD,Foseco,ES,EQ,1.0,,,,50.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.897711,,FOSECOIND,FOSECOIND.NS,Basic Materials,Chemicals,34539913216.0,Basic Materials,SMALL_CAP
NSE,E,10733,INE885H01029,EQUITY,,SPORTKING,SPORTKING INDIA LIMITED,Sportking,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,SPORTKING,SPORTKING.NS,Consumer Cyclical,Textile Manufacturing,12961343488.0,Consumer Cyclical,SMALL_CAP
NSE,E,10738,INE881D01027,EQUITY,,OFSS,ORACLE FIN SERV SOFT LTD.,Oracle Financial Services Software,ES,EQ,1.0,,,,50.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154549,,OFSS,OFSS.NS,Technology,Software - Infrastructure,722583748608.0,Technology,LARGE_CAP
NSE,E,10753,INE692A01016,EQUITY,,UNIONBANK,UNION BANK OF INDIA,Union Bank of India,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.070004,,UNIONBANK,UNIONBANK.NS,Financial Services,Banks - Regional,1167178203136.0,Financial Services,LARGE_CAP
NSE,E,10755,INE266F01018,EQUITY,,APTECHT,APTECH LIMITED,Aptech,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,APTECHT,APTECHT.NS,Consumer Defensive,Education & Training Services,6090295808.0,Consumer Defensive,SMALL_CAP
NSE,E,1076,INE520A01027,EQUITY,,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,Zensar Technologies,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045995,,ZENSARTECH,ZENSARTECH.NS,Technology,Information Technology Services,165618679808.0,Technology,MID_CAP
NSE,E,10761,INF740KA1RE3,EQUITY,,SILVERADD,DSPAMC - DSPSILVETF,DSP Silver ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49284,,SILVERADD,SILVERADD.NS,,,,UNKNOWN,UNKNOWN
